ECG,Heart Rate
0.00793457,82
0.00823975,82
0.00854492,82
0.0088501,82
0.0088501,82
0.00854492,82
0.00793457,82
0.00732422,82
0.00610352,82
0.00488281,82
0.00335693,82
0.00183105,82
0.000305176,82
-0.0012207,82
-0.00244141,82
-0.00366211,82
-0.00488281,82
-0.00579834,82
-0.00701904,82
-0.00793457,82
-0.0088501,82
-0.00946045,82
-0.0100708,82
-0.010376,82
-0.0106812,82
-0.010376,82
-0.0100708,82
-0.00946045,82
-0.0088501,82
-0.00762939,82
-0.00640869,82
-0.00518799,82
-0.00427246,82
-0.00335693,82
-0.00244141,82
-0.00152588,82
-0.000305176,82
0.000915527,82
0.00244141,82
0.00427246,82
0.00610352,82
0.00793457,82
0.00976563,82
0.0112915,82
0.0131226,82
0.0149536,82
0.017395,82
0.0201416,82
0.0234985,82
0.0271606,82
0.0308228,82
0.03479,82
0.0387573,82
0.0427246,82
0.0469971,82
0.0512695,82
0.0552368,82
0.0592041,82
0.062561,82
0.065918,82
0.0686646,82
0.071106,82
0.0735474,82
0.0753784,82
0.0765991,82
0.0778198,82
0.0787354,82
0.0793457,82
0.0799561,82
0.0802612,82
0.0808716,82
0.0814819,82
0.0814819,82
0.0817871,82
0.0820923,82
0.0823975,82
0.0827026,82
0.0836182,82
0.085144,82
0.0869751,82
0.088501,82
0.0897217,82
0.0906372,82
0.0906372,82
0.0900269,82
0.0894165,82
0.0878906,82
0.0863647,82
0.0848389,82
0.0830078,82
0.0808716,82
0.0787354,82
0.0762939,82
0.0732422,82
0.0695801,82
0.0656128,82
0.0616455,82
0.0570679,82
0.0531006,82
0.0491333,82
0.0457764,82
0.0430298,82
0.0405884,82
0.038147,82
0.0360107,82
0.0338745,82
0.0320435,82
0.0305176,82
0.0289917,82
0.027771,82
0.0268555,82
0.0259399,82
0.0250244,82
0.0238037,82
0.022583,82
0.0210571,82
0.0192261,82
0.0170898,82
0.0149536,82
0.0125122,82
0.00946045,82
0.00640869,82
0.00366211,82
0.000610352,82
-0.00213623,82
-0.00518799,82
-0.00823975,82
-0.0115967,82
-0.0149536,82
-0.0183105,82
-0.0213623,82
-0.0244141,82
-0.0271606,82
-0.0299072,82
-0.032959,82
-0.0357056,82
-0.038147,82
-0.0402832,82
-0.0418091,82
-0.0430298,82
-0.043335,82
-0.043335,82
-0.043335,82
-0.043335,82
-0.0430298,82
-0.0427246,82
-0.0424194,82
-0.0418091,82
-0.0405884,82
-0.0393677,82
-0.038147,82
-0.0366211,82
-0.0350952,82
-0.0335693,82
-0.0320435,82
-0.0308228,82
-0.0299072,82
-0.0296021,82
-0.0289917,82
-0.0286865,82
-0.0283813,82
-0.0283813,82
-0.0280762,82
-0.0280762,82
-0.0283813,82
-0.0286865,82
-0.0292969,82
-0.0299072,82
-0.0308228,82
-0.0317383,82
-0.0326538,82
-0.0338745,82
-0.0344849,82
-0.0350952,82
-0.0354004,82
-0.0357056,82
-0.0357056,82
-0.0357056,82
-0.0354004,82
-0.0350952,82
-0.0341797,82
-0.0335693,82
-0.0323486,82
-0.0311279,82
-0.0296021,82
-0.0274658,82
-0.0247192,82
-0.0210571,82
-0.0164795,82
-0.010376,82
-0.00335693,82
0.00549316,82
0.0158691,82
0.027771,82
0.0408936,82
0.0558472,82
0.0726318,82
0.0915527,82
0.11261,82
0.136108,82
0.162048,82
0.19043,82
0.220642,82
0.25238,82
0.285339,82
0.318604,82
0.351257,82
0.382385,82
0.410767,82
0.435791,82
0.456238,82
0.470886,82
0.480042,82
0.482788,82
0.479431,82
0.469971,82
0.454712,82
0.433655,82
0.407104,82
0.375366,82
0.33844,82
0.297546,82
0.253296,80
0.206299,80
0.157776,80
0.109253,80
0.0619507,80
0.017395,80
-0.0234985,80
-0.0598145,80
-0.0909424,80
-0.116577,80
-0.136414,80
-0.150452,80
-0.158691,80
-0.161438,80
-0.159302,80
-0.152893,80
-0.143127,80
-0.130615,80
-0.115967,80
-0.0997925,80
-0.0830078,80
-0.065918,80
-0.0488281,80
-0.0323486,80
-0.0170898,80
-0.00335693,80
0.00793457,80
0.0164795,80
0.022583,80
0.0265503,80
0.0283813,80
0.0286865,80
0.027771,80
0.0259399,80
0.0231934,80
0.0201416,80
0.0167847,80
0.0131226,80
0.00976563,80
0.00671387,80
0.00366211,80
0.0012207,80
-0.0012207,80
-0.00335693,80
-0.00518799,80
-0.00671387,80
-0.00793457,80
-0.0088501,80
-0.00946045,80
-0.00946045,80
-0.00915527,80
-0.00854492,80
-0.00732422,80
-0.00640869,80
-0.00549316,80
-0.00457764,80
-0.00366211,80
-0.00274658,80
-0.00152588,80
0,80
0.00152588,80
0.00305176,80
0.00488281,80
0.00671387,80
0.00854492,80
0.010376,80
0.012207,80
0.0143433,80
0.0164795,80
0.0183105,80
0.0204468,80
0.022583,80
0.0244141,80
0.0262451,80
0.0274658,80
0.0286865,80
0.0296021,80
0.0302124,80
0.0305176,80
0.0302124,80
0.0292969,80
0.027771,80
0.0259399,80
0.0241089,80
0.0222778,80
0.0204468,80
0.0189209,80
0.0170898,80
0.0149536,80
0.0131226,80
0.0109863,80
0.00946045,80
0.00793457,80
0.00732422,80
0.00701904,80
0.00762939,80
0.0088501,80
0.0106812,80
0.0125122,80
0.0149536,80
0.0170898,80
0.0192261,80
0.0213623,80
0.0238037,80
0.0259399,80
0.0280762,80
0.0302124,80
0.0323486,80
0.0341797,80
0.0357056,80
0.0369263,80
0.0378418,80
0.038147,80
0.0384521,80
0.0384521,80
0.0384521,80
0.038147,80
0.0378418,80
0.0378418,80
0.0375366,80
0.0372314,80
0.0372314,80
0.0372314,80
0.0372314,80
0.0378418,80
0.038147,80
0.0387573,80
0.0396729,80
0.0405884,80
0.0415039,80
0.0427246,80
0.0439453,80
0.045166,80
0.0460815,80
0.0473022,80
0.0482178,80
0.0488281,80
0.0497437,80
0.0506592,80
0.0515747,80
0.0524902,80
0.0534058,80
0.0540161,80
0.0549316,80
0.0558472,80
0.0567627,80
0.0576782,80
0.0585938,80
0.0595093,80
0.0604248,80
0.0616455,80
0.0628662,80
0.0640869,80
0.0656128,80
0.0671387,80
0.0689697,80
0.0708008,80
0.0726318,80
0.0744629,80
0.0759888,80
0.0778198,80
0.0799561,80
0.0817871,80
0.0836182,80
0.0857544,80
0.0872803,80
0.0891113,80
0.0906372,80
0.0918579,80
0.0933838,80
0.0949097,80
0.0964355,80
0.0979614,80
0.0994873,80
0.101013,80
0.102844,80
0.104675,80
0.107117,80
0.109558,80
0.112,80
0.115051,80
0.118103,80
0.12146,80
0.124817,80
0.127869,80
0.13092,80
0.133972,80
0.137024,80
0.140076,80
0.143433,80
0.14679,80
0.150146,80
0.153503,80
0.15686,80
0.160522,80
0.163879,80
0.167236,80
0.170288,80
0.173035,80
0.175781,80
0.178223,80
0.180664,80
0.1828,80
0.185242,80
0.187683,80
0.190125,80
0.192871,80
0.195618,80
0.198364,80
0.201111,80
0.203857,80
0.206299,80
0.208435,80
0.210266,80
0.212097,80
0.213623,80
0.214844,80
0.215759,80
0.216675,80
0.217285,80
0.21759,80
0.218201,80
0.218506,80
0.218811,80
0.218811,80
0.218506,80
0.21759,80
0.216675,80
0.215759,80
0.214233,80
0.212708,80
0.210876,80
0.208435,80
0.205994,80
0.203247,80
0.200195,80
0.196838,80
0.193481,80
0.189819,80
0.186157,80
0.18219,80
0.178528,80
0.174561,80
0.170288,80
0.16571,80
0.160828,80
0.155945,80
0.150757,80
0.144958,80
0.13916,80
0.133057,80
0.126953,80
0.120544,80
0.114136,80
0.107727,80
0.101318,80
0.0952148,80
0.0888062,80
0.0823975,80
0.0756836,80
0.0686646,80
0.0616455,80
0.0546265,80
0.0479126,80
0.0415039,80
0.0354004,80
0.0296021,80
0.0241089,80
0.0189209,80
0.0137329,80
0.00854492,80
0.00396729,80
-0.000610352,80
-0.00488281,80
-0.0088501,80
-0.012207,80
-0.0149536,80
-0.0170898,80
-0.0189209,80
-0.0204468,80
-0.0216675,80
-0.0228882,80
-0.0241089,80
-0.0253296,80
-0.0265503,80
-0.0280762,80
-0.0296021,80
-0.0314331,80
-0.0332642,80
-0.0354004,80
-0.0375366,80
-0.0396729,80
-0.0421143,80
-0.0445557,80
-0.0473022,80
-0.0500488,80
-0.0527954,80
-0.055542,80
-0.0576782,80
-0.0598145,80
-0.0619507,80
-0.0640869,80
-0.065918,80
-0.0680542,80
-0.0695801,80
-0.0708008,80
-0.0717163,80
-0.0717163,80
-0.0714111,80
-0.0704956,80
-0.0692749,80
-0.0683594,80
-0.0671387,80
-0.0656128,80
-0.0643921,80
-0.062561,80
-0.0610352,80
-0.0598145,80
-0.0588989,80
-0.0588989,80
-0.0588989,80
-0.0595093,80
-0.0601196,80
-0.0610352,80
-0.0616455,80
-0.0628662,80
-0.0637817,80
-0.0650024,80
-0.065918,80
-0.0671387,80
-0.0680542,80
-0.0689697,80
-0.0698853,80
-0.0708008,80
-0.0717163,80
-0.0726318,80
-0.0732422,80
-0.0735474,80
-0.0735474,80
-0.0732422,80
-0.0726318,80
-0.0723267,80
-0.0720215,80
-0.0720215,80
-0.0717163,80
-0.0714111,80
-0.0708008,80
-0.0701904,80
-0.0695801,80
-0.0689697,80
-0.0686646,80
-0.0683594,80
-0.0680542,80
-0.0683594,80
-0.0683594,80
-0.0686646,80
-0.0686646,80
-0.0686646,80
-0.0689697,80
-0.0689697,80
-0.0689697,80
-0.0692749,80
-0.0698853,80
-0.0704956,80
-0.071106,80
-0.0717163,80
-0.0717163,80
-0.0714111,80
-0.071106,80
-0.0704956,80
-0.0695801,80
-0.0689697,80
-0.0686646,80
-0.0680542,80
-0.0674438,80
-0.0665283,80
-0.0656128,80
-0.0646973,80
-0.0634766,80
-0.062561,80
-0.0613403,80
-0.0601196,80
-0.0585938,80
-0.0576782,80
-0.0564575,80
-0.055542,80
-0.0546265,80
-0.0537109,80
-0.0527954,80
-0.0521851,80
-0.0518799,80
-0.0515747,80
-0.0518799,80
-0.0521851,80
-0.0527954,80
-0.0540161,80
-0.0549316,80
-0.0561523,80
-0.0570679,80
-0.0576782,80
-0.0579834,80
-0.0582886,80
-0.0582886,80
-0.0579834,80
-0.0576782,80
-0.057373,80
-0.0564575,80
-0.0558472,80
-0.0549316,80
-0.0537109,80
-0.0524902,80
-0.0515747,80
-0.0500488,80
-0.0488281,80
-0.0473022,80
-0.0454712,80
-0.0439453,80
-0.0421143,80
-0.0402832,80
-0.0384521,80
-0.0369263,80
-0.0357056,80
-0.03479,80
-0.0341797,80
-0.0335693,80
-0.0335693,80
-0.0332642,80
-0.0332642,80
-0.0332642,80
-0.0335693,80
-0.0335693,80
-0.0338745,80
-0.0344849,80
-0.03479,80
-0.0350952,80
-0.0350952,80
-0.0350952,80
-0.0350952,80
-0.0354004,80
-0.0354004,80
-0.0357056,80
-0.0360107,80
-0.0357056,80
-0.0354004,80
-0.03479,80
-0.0341797,80
-0.0332642,80
-0.0326538,80
-0.0320435,80
-0.0314331,80
-0.0311279,80
-0.0308228,80
-0.0305176,80
-0.0302124,80
-0.0302124,80
-0.0305176,80
-0.0308228,80
-0.0311279,80
-0.0317383,80
-0.0320435,80
-0.032959,80
-0.0338745,80
-0.0354004,80
-0.0369263,80
-0.0384521,80
-0.0396729,80
-0.0408936,80
-0.0415039,80
-0.0421143,80
-0.0421143,80
-0.0424194,80
-0.0424194,80
-0.0424194,80
-0.0421143,80
-0.0421143,80
-0.0418091,80
-0.0415039,80
-0.0408936,80
-0.0402832,80
-0.0396729,80
-0.0393677,80
-0.0387573,80
-0.038147,80
-0.0375366,80
-0.0375366,80
-0.0378418,80
-0.0384521,80
-0.0396729,80
-0.0408936,80
-0.0424194,80
-0.0439453,80
-0.045166,80
-0.0463867,80
-0.0476074,80
-0.0485229,80
-0.0488281,80
-0.0491333,80
-0.0488281,80
-0.0485229,80
-0.0479126,80
-0.0473022,80
-0.0466919,80
-0.0457764,80
-0.0448608,80
-0.0442505,80
-0.043335,80
-0.0421143,80
-0.0408936,80
-0.0396729,80
-0.038147,80
-0.0369263,80
-0.0360107,80
-0.0350952,80
-0.0338745,80
-0.032959,80
-0.0317383,80
-0.0305176,80
-0.0289917,80
-0.0271606,80
-0.0250244,80
-0.022583,80
-0.0198364,80
-0.0170898,80
-0.0137329,80
-0.0106812,80
-0.00732422,80
-0.00366211,80
-0.000305176,80
0.00335693,80
0.00701904,80
0.0109863,80
0.0146484,80
0.0186157,80
0.0222778,80
0.0256348,80
0.0289917,80
0.0323486,80
0.0350952,80
0.0375366,80
0.0396729,80
0.0415039,80
0.0430298,80
0.0442505,80
0.0454712,80
0.0463867,80
0.0473022,80
0.0482178,80
0.0491333,80
0.0497437,80
0.0500488,80
0.050354,80
0.050354,80
0.0500488,80
0.0497437,80
0.0488281,80
0.0476074,80
0.0463867,80
0.0448608,80
0.0427246,80
0.0405884,80
0.0378418,80
0.0350952,80
0.0317383,80
0.0283813,80
0.0250244,80
0.0216675,80
0.0180054,80
0.0140381,80
0.0100708,80
0.00579834,80
0.0012207,80
-0.00305176,80
-0.00732422,80
-0.0112915,80
-0.0146484,80
-0.0177002,80
-0.0204468,80
-0.022583,80
-0.0250244,80
-0.0274658,80
-0.0299072,80
-0.0326538,80
-0.0354004,80
-0.0378418,80
-0.0402832,80
-0.0424194,80
-0.0442505,80
-0.0460815,80
-0.0476074,80
-0.0491333,80
-0.0506592,80
-0.0521851,80
-0.0534058,80
-0.0546265,80
-0.0561523,80
-0.0576782,80
-0.0592041,80
-0.0610352,80
-0.062561,80
-0.0643921,80
-0.0665283,80
-0.0689697,80
-0.071106,80
-0.0732422,80
-0.0753784,80
-0.0769043,80
-0.0787354,80
-0.0802612,80
-0.0820923,80
-0.0836182,80
-0.0854492,80
-0.0869751,80
-0.0888062,80
-0.090332,80
-0.0912476,80
-0.0921631,80
-0.0927734,80
-0.0930786,80
-0.0927734,80
-0.0921631,80
-0.0915527,80
-0.0900269,80
-0.088501,80
-0.0866699,80
-0.085144,80
-0.083313,80
-0.0817871,80
-0.0805664,80
-0.0796509,80
-0.0790405,80
-0.0784302,80
-0.078125,80
-0.0775146,80
-0.0772095,80
-0.0765991,80
-0.0762939,80
-0.0759888,80
-0.0762939,80
-0.0765991,80
-0.0772095,80
-0.078125,80
-0.0793457,80
-0.0802612,80
-0.0811768,80
-0.0814819,80
-0.0814819,80
-0.0811768,80
-0.0802612,80
-0.0790405,80
-0.0775146,80
-0.0759888,80
-0.0741577,80
-0.0717163,80
-0.0689697,80
-0.0653076,80
-0.0601196,80
-0.0540161,80
-0.0463867,80
-0.0375366,80
-0.0274658,80
-0.0161743,80
-0.00335693,80
0.0109863,80
0.0268555,80
0.0445557,80
0.0643921,80
0.0863647,80
0.110474,80
0.136414,80
0.163879,80
0.192566,80
0.221863,80
0.25116,80
0.279846,80
0.306702,80
0.331116,80
0.351868,80
0.368347,80
0.379333,80
0.384827,80
0.384827,80
0.379028,80
0.368347,80
0.352173,80
0.330811,80
0.304871,80
0.274658,80
0.240784,80
0.204468,80
0.166016,87
0.126953,87
0.0875854,87
0.0488281,87
0.0112915,87
-0.0244141,87
-0.057373,87
-0.0866699,87
-0.111694,87
-0.131531,87
-0.146179,87
-0.15564,87
-0.159912,87
-0.159607,87
-0.155029,87
-0.147705,87
-0.137634,87
-0.125732,87
-0.112915,87
-0.0994873,87
-0.0866699,87
-0.0738525,87
-0.0622559,87
-0.0518799,87
-0.0427246,87
-0.0350952,87
-0.0286865,87
-0.0241089,87
-0.020752,87
-0.0183105,87
-0.0170898,87
-0.0167847,87
-0.0167847,87
-0.0167847,87
-0.0170898,87
-0.0177002,87
-0.0183105,87
-0.0192261,87
-0.0204468,87
-0.0216675,87
-0.0231934,87
-0.0244141,87
-0.0256348,87
-0.0265503,87
-0.027771,87
-0.0286865,87
-0.0296021,87
-0.0305176,87
-0.0317383,87
-0.032959,87
-0.0344849,87
-0.0363159,87
-0.0378418,87
-0.0393677,87
-0.0408936,87
-0.0418091,87
-0.0427246,87
-0.043335,87
-0.0436401,87
-0.0436401,87
-0.043335,87
-0.0430298,87
-0.0421143,87
-0.0411987,87
-0.039978,87
-0.0384521,87
-0.0369263,87
-0.0354004,87
-0.0335693,87
-0.0317383,87
-0.0299072,87
-0.0280762,87
-0.0268555,87
-0.0259399,87
-0.0250244,87
-0.0247192,87
-0.0244141,87
-0.0241089,87
-0.0241089,87
-0.0241089,87
-0.0238037,87
-0.0234985,87
-0.0231934,87
-0.0231934,87
-0.0231934,87
-0.0234985,87
-0.0238037,87
-0.0241089,87
-0.0241089,87
-0.0238037,87
-0.0231934,87
-0.022583,87
-0.0219727,87
-0.0210571,87
-0.0198364,87
-0.0189209,87
-0.0177002,87
-0.0167847,87
-0.0158691,87
-0.0149536,87
-0.0140381,87
-0.0131226,87
-0.012207,87
-0.0112915,87
-0.010376,87
-0.00976563,87
-0.00915527,87
-0.0088501,87
-0.00823975,87
-0.00793457,87
-0.00701904,87
-0.00610352,87
-0.00518799,87
-0.00427246,87
-0.00305176,87
-0.00213623,87
-0.0012207,87
-0.000305176,87
0.000610352,87
0.00152588,87
0.00305176,87
0.00488281,87
0.00701904,87
0.00946045,87
0.0119019,87
0.0134277,87
0.0149536,87
0.0158691,87
0.0167847,87
0.017395,87
0.0180054,87
0.0183105,87
0.0186157,87
0.0186157,87
0.0186157,87
0.0186157,87
0.0186157,87
0.0189209,87
0.0189209,87
0.0189209,87
0.0189209,87
0.0189209,87
0.0192261,87
0.0195313,87
0.0198364,87
0.0204468,87
0.0213623,87
0.022583,87
0.0244141,87
0.0262451,87
0.0286865,87
0.0311279,87
0.0341797,87
0.0369263,87
0.039978,87
0.0427246,87
0.0454712,87
0.0482178,87
0.0509644,87
0.0531006,87
0.0549316,87
0.0564575,87
0.0576782,87
0.0588989,87
0.0598145,87
0.06073,87
0.0619507,87
0.0628662,87
0.0640869,87
0.0653076,87
0.0668335,87
0.0680542,87
0.0695801,87
0.0708008,87
0.0720215,87
0.072937,87
0.0744629,87
0.0762939,87
0.0787354,87
0.0814819,87
0.0848389,87
0.088501,87
0.0924683,87
0.0967407,87
0.100708,87
0.10437,87
0.108032,87
0.111389,87
0.114746,87
0.117493,87
0.120239,87
0.122986,87
0.125122,87
0.127258,87
0.129395,87
0.131531,87
0.133057,87
0.134888,87
0.136414,87
0.137939,87
0.13916,87
0.140381,87
0.141296,87
0.142212,87
0.143127,87
0.144348,87
0.145569,87
0.147095,87
0.148315,87
0.150146,87
0.151978,87
0.154114,87
0.15625,87
0.158691,87
0.161133,87
0.163574,87
0.16571,87
0.167542,87
0.169678,87
0.171509,87
0.17334,87
0.175171,87
0.176392,87
0.177307,87
0.177612,87
0.177917,87
0.177612,87
0.177002,87
0.176086,87
0.175171,87
0.174255,87
0.173035,87
0.171509,87
0.169678,87
0.167542,87
0.16449,87
0.161438,87
0.157776,87
0.154114,87
0.150146,87
0.146179,87
0.141907,87
0.137634,87
0.133362,87
0.128784,87
0.123901,87
0.119019,87
0.114136,87
0.108948,87
0.103455,87
0.0976563,87
0.0912476,87
0.0845337,87
0.0778198,87
0.071106,87
0.0640869,87
0.0570679,87
0.050354,87
0.043335,87
0.0366211,87
0.0302124,87
0.0241089,87
0.0180054,87
0.0119019,87
0.00579834,87
0.000305176,87
-0.00488281,87
-0.00976563,87
-0.0137329,87
-0.0177002,87
-0.0213623,87
-0.0250244,87
-0.0283813,87
-0.0314331,87
-0.0344849,87
-0.0372314,87
-0.0402832,87
-0.0430298,87
-0.0457764,87
-0.0488281,87
-0.0515747,87
-0.0546265,87
-0.057373,87
-0.0604248,87
-0.0634766,87
-0.0668335,87
-0.0701904,87
-0.0732422,87
-0.0765991,87
-0.0799561,87
-0.0830078,87
-0.0860596,87
-0.0888062,87
-0.0915527,87
-0.093689,87
-0.09552,87
-0.0970459,87
-0.0979614,87
-0.0985718,87
-0.098877,87
-0.098877,87
-0.098877,87
-0.0985718,87
-0.0979614,87
-0.0976563,87
-0.0967407,87
-0.0958252,87
-0.0942993,87
-0.0930786,87
-0.0918579,87
-0.0906372,87
-0.0891113,87
-0.0878906,87
-0.0869751,87
-0.0863647,87
-0.0863647,87
-0.0866699,87
-0.0875854,87
-0.0888062,87
-0.090332,87
-0.0921631,87
-0.0939941,87
-0.0958252,87
-0.0976563,87
-0.0991821,87
-0.101013,87
-0.102539,87
-0.10376,87
-0.10498,87
-0.106201,87
-0.107117,87
-0.107727,87
-0.107727,87
-0.107727,87
-0.107117,87
-0.106201,87
-0.105286,87
-0.10376,87
-0.101929,87
-0.100403,87
-0.0985718,87
-0.0967407,87
-0.09552,87
-0.0942993,87
-0.0933838,87
-0.0927734,87
-0.0927734,87
-0.0930786,87
-0.093689,87
-0.0946045,87
-0.0958252,87
-0.0973511,87
-0.0985718,87
-0.100403,87
-0.101929,87
-0.103455,87
-0.104675,87
-0.105896,87
-0.106812,87
-0.107727,87
-0.108032,87
-0.108337,87
-0.108032,87
-0.107422,87
-0.106506,87
-0.105286,87
-0.104065,87
-0.102234,87
-0.100403,87
-0.0985718,87
-0.0964355,87
-0.0946045,87
-0.0930786,87
-0.0915527,87
-0.0900269,87
-0.088501,87
-0.0869751,87
-0.0857544,87
-0.0845337,87
-0.0836182,87
-0.0827026,87
-0.0823975,87
-0.0820923,87
-0.0820923,87
-0.0817871,87
-0.0817871,87
-0.0814819,87
-0.0811768,87
-0.0811768,87
-0.0811768,87
-0.0811768,87
-0.0814819,87
-0.0817871,87
-0.0820923,87
-0.0820923,87
-0.0817871,87
-0.0808716,87
-0.0799561,87
-0.0787354,87
-0.0778198,87
-0.0772095,87
-0.0765991,87
-0.0765991,87
-0.0762939,87
-0.0759888,87
-0.0750732,87
-0.0741577,87
-0.072937,87
-0.0717163,87
-0.0701904,87
-0.0686646,87
-0.0674438,87
-0.0662231,87
-0.0650024,87
-0.0640869,87
-0.0634766,87
-0.0628662,87
-0.0622559,87
-0.0619507,87
-0.0613403,87
-0.06073,87
-0.0598145,87
-0.0592041,87
-0.0582886,87
-0.057373,87
-0.0567627,87
-0.0561523,87
-0.0558472,87
-0.0558472,87
-0.055542,87
-0.055542,87
-0.055542,87
-0.055542,87
-0.0558472,87
-0.0561523,87
-0.0564575,87
-0.0567627,87
-0.0567627,87
-0.0567627,87
-0.0567627,87
-0.0567627,87
-0.0567627,87
-0.0567627,87
-0.0567627,87
-0.0564575,87
-0.0561523,87
-0.0558472,87
-0.0549316,87
-0.0543213,87
-0.0531006,87
-0.0518799,87
-0.0506592,87
-0.0500488,87
-0.0500488,87
-0.050354,87
-0.0512695,87
-0.0521851,87
-0.0531006,87
-0.0540161,87
-0.0549316,87
-0.055542,87
-0.0561523,87
-0.0567627,87
-0.0576782,87
-0.0582886,87
-0.0585938,87
-0.0588989,87
-0.0585938,87
-0.0579834,87
-0.0564575,87
-0.0546265,87
-0.0518799,87
-0.0485229,87
-0.0445557,87
-0.0402832,87
-0.0354004,87
-0.0305176,87
-0.0253296,87
-0.0198364,87
-0.0140381,87
-0.00823975,87
-0.00244141,87
0.00335693,87
0.00854492,87
0.0128174,87
0.0164795,87
0.0195313,87
0.0219727,87
0.0241089,87
0.0256348,87
0.0268555,87
0.027771,87
0.0283813,87
0.0283813,87
0.0283813,87
0.0280762,87
0.027771,87
0.0271606,87
0.0268555,87
0.0262451,87
0.0259399,87
0.0259399,87
0.0259399,87
0.0259399,87
0.0262451,87
0.0259399,87
0.0259399,87
0.0256348,87
0.0256348,87
0.0256348,87
0.0256348,87
0.0253296,87
0.0247192,87
0.0238037,87
0.0228882,87
0.0210571,87
0.0192261,87
0.0167847,87
0.0140381,87
0.0109863,87
0.00793457,87
0.00488281,87
0.00213623,87
-0.000915527,87
-0.00396729,87
-0.00732422,87
-0.0106812,87
-0.0146484,87
-0.0183105,87
-0.0219727,87
-0.0253296,87
-0.0289917,87
-0.0323486,87
-0.0357056,87
-0.0387573,87
-0.0421143,87
-0.045166,87
-0.0482178,87
-0.0509644,87
